HAVG,AAVG,HSLG,ASLG,HOBP,AOBP,HRBIP,ARBIP,HOAVG,AOAVG,HOOBP,AOOBP,HWHIP,AWHIP,HERA,AERA,HQSP,AQSP,HPhyta,APhyta,HRank,HWP,AWP,HOPS,AOPS,HGPA,AGPA,HERA * ARBIP,AERA * HRBIP,HWHIP * AGPA / 9,AWHIP * HGPA / 9,(HPhyta + HWP)/2,(APhyta + AWP)/2,HHitter,AHitter,HPitcher,APitcher,HResult
0.3116,0.3045,0.5291,0.4488,0.3889,0.3857,4.816,3.7541,0.2912,0.201,0.3641,0.3237,1.6265,1.2959,5.8554,2.8757,0.7742,0.9091,0.5852506615425246,0.5216597016091702,0.5507,0.5507,0.4973,0.918,0.8345,0.30728,0.30584,21.981757140000003,13.8493712,0.05527208444444445,0.04424490577777778,0.5679753307712623,0.5094798508045851,6.0456,4.8931000000000004,8.9114,5.6053999999999995,win
0.2737,0.2947,0.3865,0.4725,0.3489,0.3749,3.0656,4.472,0.2892,0.3103,0.3656,0.3651,1.5476,1.5366,7.0714,5.9268,0.4444,0.8,0.44928922890765044,0.4945698826830335,0.466,0.466,0.4688,0.7354,0.8473999999999999,0.25363,0.26533,31.623300800000003,18.16919808,0.04562496755555556,0.04330309533333334,0.4576446144538252,0.48168494134151674,4.0747,5.6141000000000005,9.7182,8.9388,win
0.3031,0.2909,0.4787,0.4358,0.3837,0.3638,5.2016,3.176,0.2373,0.3315,0.3144,0.4598,1.3,2.1176,4.62,6.9485,0.72,0.7381,0.612512975348941,0.3775424554369805,0.5897,0.5897,0.4127,0.8624,0.7996000000000001,0.29234,0.283385,14.67312,36.1433176,0.040933388888888894,0.06878435377777777,0.6011064876744705,0.39512122771849023,6.3671,4.266500000000001,7.1917,10.5955,win
0.2652,0.2876,0.4309,0.4493,0.3392,0.3669,3.1057,5.3496,0.2767,0.2699,0.3475,0.3427,1.4873,1.3271,4.6335,3.785,0.5357,0.8333,0.4485129127582614,0.5861237762647649,0.459,0.459,0.5517,0.7701,0.8162,0.260365,0.27283,24.787371599999997,11.755074500000001,0.04508667322222223,0.03839226572222222,0.4537564563791307,0.5689118881323825,4.141,6.4534,7.2806999999999995,6.558000000000001,win
0.3034,0.2689,0.4488,0.4339,0.3845,0.3446,4.0163,2.9274,0.2462,0.2689,0.2929,0.3409,1.1788,1.3964,3.0766,4.0255,0.68,0.7619,0.51796285423369,0.4519463405542647,0.494,0.494,0.4599,0.8332999999999999,0.7785,0.285225,0.26727,9.00643884,16.167615650000002,0.03500643066666667,0.04425424333333334,0.505981427116845,0.45592317027713236,5.1530000000000005,3.9748,5.4745,6.7936,lose
0.286,0.2696,0.4351,0.3936,0.38,0.3477,3.5714,3.2764,0.2695,0.2535,0.3704,0.321,1.5985,1.3681,5.25,3.625,0.6538,0.7083,0.4579041022834714,0.45026230842045095,0.4629,0.4629,0.4668,0.8150999999999999,0.7413000000000001,0.279775,0.26524000000000003,17.2011,12.946325,0.047109571111111116,0.04252890861111111,0.4604020511417357,0.4585311542102255,4.6725,4.2873,8.1422,6.275900000000001,lose
0.2921,0.3015,0.4687,0.4751,0.3717,0.3808,4.6508,5.328,0.2653,0.2951,0.3288,0.3459,1.3247,1.4455,3.8571,5.0993,0.7407,0.5833,0.4939137363540808,0.6122792112484032,0.4684,0.4684,0.5903,0.8404,0.8559000000000001,0.28444,0.288535,20.550628800000002,23.715824440000002,0.04246914605555555,0.04568422444444445,0.4811568681770404,0.6012896056242016,5.7833000000000006,6.4854,6.5166,7.769100000000001,win
0.2869,0.3134,0.4474,0.5245,0.3659,0.3917,5.3226,5.1587,0.248,0.3542,0.3478,0.4259,1.4542,2.0909,4.5763,7.3636,0.7083,0.5,0.582774905419167,0.5873708896464219,0.5484,0.5484,0.5513,0.8133,0.9161999999999999,0.276505,0.288115,23.607758809999996,39.19349736,0.04655298144444445,0.06423825605555555,0.5655874527095834,0.569335444823211,6.4228000000000005,6.388299999999999,7.3346,10.7346,lose
0.2813,0.2745,0.4295,0.4095,0.3565,0.3445,4.1746,2.8898,0.3128,0.2903,0.4314,0.3265,2.1656,1.265,7.3311,3.8462,0.75,0.65,0.37785558080580656,0.4413042373544794,0.4134,0.4134,0.4538,0.786,0.754,0.2678,0.26239999999999997,21.18541278,16.056346519999998,0.0631392711111111,0.03764077777777777,0.3956277904029033,0.44755211867723965,5.241899999999999,3.9183000000000003,10.9909,6.378,win
0.2763,0.2712,0.4005,0.3978,0.3615,0.3473,2.9449,3.2016,0.2265,0.2626,0.3442,0.3565,1.381,1.4429,4.1429,5.045,0.7576,0.7143,0.45333342895451095,0.45592893604022566,0.4623,0.4623,0.4723,0.762,0.7451,0.2628,0.25641,13.26390864,14.8570205,0.03934469,0.04213268,0.45781671447725547,0.4641144680201128,3.9832,4.2179,6.8522,7.8213,lose
0.2922,0.3017,0.4696,0.4753,0.3713,0.3817,4.5748,5.1984,0.3,0.3673,0.3571,0.4561,1.5455,2.4194,4.7045,15.6774,0.5769,0.75,0.49461779287526303,0.6111004375015844,0.4691,0.4691,0.5887,0.8409,0.857,0.284485,0.289165,24.455872800000005,71.72096952,0.0496560563888889,0.07647588988888888,0.4818588964376315,0.5999002187507922,5.7078999999999995,6.357100000000001,7.484000000000001,19.6702,lose
0.2887,0.3111,0.4522,0.521,0.3696,0.3888,4.992,5.2205,0.2923,0.2429,0.322,0.3537,1.3271,1.5,4.9182,4.0,0.6818,1.0,0.5815019414297297,0.5874496849272786,0.5477,0.5477,0.5513,0.8218,0.9097999999999999,0.27937,0.28801,25.6754631,19.968,0.04246867455555556,0.04656166666666667,0.5646009707148648,0.5693748424636393,6.1025,6.441400000000001,7.541399999999999,7.0966000000000005,win
0.2965,0.2718,0.4477,0.3973,0.3678,0.3452,3.0709,2.6953,0.2693,0.2989,0.34,0.393,1.4198,1.6222,4.3889,4.4,0.6667,0.7174,0.37908612459976804,0.4408957907501549,0.4143,0.4143,0.4536,0.8155,0.7424999999999999,0.277435,0.267265,11.82940217,13.51196,0.042162538555555545,0.05000611744444444,0.396693062299884,0.4472478953750775,4.1829,3.7096,7.084699999999999,7.4315,win
0.2946,0.2798,0.427,0.4265,0.3775,0.3549,3.7984,4.2109,0.2887,0.3175,0.3429,0.4087,1.4929,1.9,5.1185,7.5375,0.6429,0.5417,0.5164822968035526,0.3813487692012316,0.4934,0.4934,0.4152,0.8045,0.7814,0.276625,0.266455,21.553491649999998,28.63044,0.044198963277777774,0.05839861111111111,0.5049411484017763,0.3982743846006158,4.8975,5.2721,7.8859,10.7054,lose
0.3093,0.3031,0.5158,0.4928,0.3862,0.3856,5.3672,4.8268,0.2793,0.2753,0.3444,0.3327,1.4255,1.4556,4.3737,5.9911,0.6923,0.5455,0.5832828661433834,0.6111218212194554,0.547,0.547,0.5882,0.902,0.8784000000000001,0.30274,0.30247,21.110975160000002,32.155431920000005,0.04790788722222222,0.04896314933333333,0.5651414330716917,0.5996609106097277,6.5785,6.0083,7.115200000000001,8.600200000000001,win
0.2658,0.275,0.4287,0.4073,0.3397,0.3467,3.192,3.0078,0.2928,0.2618,0.3962,0.377,1.8271,1.6309,7.5113,4.7718,0.55,0.6552,0.45380253487480293,0.43999630097467096,0.4619,0.4619,0.4531,0.7684,0.754,0.26004,0.26319000000000004,22.59248814,15.2315856,0.053430494333333335,0.047122137333333335,0.45785126743740145,0.4465481504873355,4.2262,4.0367999999999995,10.5774,7.6967,win
0.2915,0.2843,0.467,0.4378,0.3701,0.381,4.7266,3.8594,0.2584,0.3019,0.3176,0.3744,1.3363,1.583,4.4602,6.6753,0.7273,0.6786,0.4933505656719726,0.45035665247236095,0.4684,0.4684,0.4616,0.8371,0.8188,0.283295,0.2882,17.21369588,31.551472980000003,0.04279129555555556,0.04982844277777778,0.4808752828359863,0.4559783262361805,5.8552,4.9625,7.0998,9.613199999999999,win
0.2915,0.2771,0.4597,0.4137,0.3702,0.3564,4.6111,3.088,0.2551,0.2543,0.3098,0.355,1.234,1.5462,2.9547,5.8154,0.7143,0.7308,0.5849135559312891,0.4601458014248541,0.5483,0.5483,0.4764,0.8299,0.7701,0.28151499999999996,0.275305,9.1241136,26.815390940000004,0.03774737444444445,0.04836427699999999,0.5666067779656445,0.46827290071242705,5.7325,4.1352,5.467899999999999,8.7017,win
0.2975,0.2913,0.4381,0.4455,0.3795,0.3662,4.56,3.9225,0.2618,0.3224,0.3399,0.3566,1.3891,1.5434,3.7565,4.3699,0.7308,0.6,0.509530440315513,0.3885707829871328,0.4927,0.4927,0.4241,0.8176,0.8117000000000001,0.2803,0.27431500000000003,14.73487125,19.926744,0.042338996277777784,0.04806833555555556,0.5011152201577564,0.4063353914935664,5.6751,5.0255,6.4781,7.1923,win
0.3126,0.3035,0.5215,0.4805,0.388,0.3836,5.031,5.1484,0.247,0.2493,0.3059,0.2853,1.2686,1.1221,3.4971,3.3488,0.6071,0.6538,0.5835977205454906,0.6101181513418008,0.5475,0.5475,0.5869,0.9095,0.8641,0.304975,0.302995,18.00446964,16.8478128,0.04270882855555555,0.03802360527777778,0.5655488602727453,0.5985090756709004,6.2531,6.316,5.9257,5.659300000000001,lose
0.2742,0.2725,0.4545,0.401,0.3517,0.3419,3.381,3.0154,0.2575,0.2731,0.3662,0.3534,1.6456,1.4779,5.767,4.9381,0.7879,0.6667,0.4572306135016607,0.43755817149352927,0.4627,0.4627,0.4512,0.8062,0.7429,0.27189,0.26748,17.3898118,16.6957161,0.048907231999999995,0.044647359000000005,0.45996530675083036,0.44437908574676466,4.461399999999999,4.0308,8.824200000000001,7.7092,lose
0.2944,0.2828,0.4797,0.4345,0.3748,0.3785,4.5116,3.7907,0.2421,0.1905,0.2984,0.2568,1.1559,0.931,3.2903,2.2345,0.8571,0.6667,0.49934125296712006,0.44472506519246874,0.4692,0.4692,0.4562,0.8545,0.813,0.288585,0.29025,12.47254021,10.081170199999999,0.037277775,0.029852515,0.48427062648356,0.45046253259623437,5.6605,4.8865,5.8438,4.2795,lose
0.2898,0.27,0.4554,0.3967,0.3684,0.3471,4.9528,3.5635,0.2182,0.2704,0.2746,0.3253,0.9925,1.3826,2.8262,4.4022,0.8519,0.72,0.5865281147149364,0.4581375797694322,0.5489,0.5489,0.4745,0.8238000000000001,0.7438,0.27963000000000005,0.270045,10.0711637,21.803216159999998,0.029779962499999996,0.04295738200000001,0.5677140573574682,0.4663187898847161,6.0664,4.5773,5.1634,7.100499999999999,win
0.2912,0.2918,0.4336,0.4585,0.3723,0.3676,4.3889,3.9538,0.2091,0.2639,0.3282,0.33,1.3333,1.3354,3.0,3.8571,0.9167,0.75,0.5101581609108322,0.4973857309949895,0.4934,0.4934,0.4685,0.8059000000000001,0.8261000000000001,0.27593500000000004,0.27381999999999995,11.8614,16.92842619,0.04056491177777777,0.04094262211111112,0.5017790804554161,0.48294286549749477,5.486,5.0717,5.787299999999999,6.5364,lose
0.3025,0.2746,0.4782,0.4051,0.3807,0.3498,5.2248,3.378,0.2407,0.2684,0.3187,0.3474,1.3298,1.449,4.6831,6.2449,0.6923,0.5,0.6111427268003978,0.45817707861909435,0.5876,0.5876,0.4746,0.8589,0.7549,0.290865,0.27696,15.819511799999999,32.628353520000005,0.04092237866666667,0.046829265,0.5993713634001989,0.46638853930954716,6.3862000000000005,4.407500000000001,7.264600000000001,8.8097,lose
0.2658,0.2866,0.4253,0.4498,0.3395,0.3846,3.4724,3.6538,0.2736,0.2333,0.3443,0.3544,1.4664,1.4375,4.5642,4.6406,0.5517,0.7353,0.45520905121170635,0.4471933498115029,0.462,0.462,0.4588,0.7648,0.8344,0.2591,0.279395,16.67667396,16.11401944,0.04552275866666666,0.041384027777777777,0.4586045256058532,0.45299667490575146,4.503,4.7748,7.2002,7.4011,lose
0.2906,0.2856,0.4582,0.4367,0.3697,0.3581,4.9766,3.2538,0.2713,0.3043,0.3437,0.4245,1.3304,2.1145,3.6964,6.994,0.84,0.7647,0.5857231722774054,0.38848529295826834,0.5495,0.5495,0.4242,0.8279,0.7948,0.28091499999999997,0.27569499999999997,12.027346320000001,34.8063404,0.04075384755555555,0.0659994186111111,0.5676115861387028,0.4063426464791342,6.0951,4.3342,6.4818,10.601999999999999,win
0.293,0.2884,0.4373,0.4489,0.374,0.3624,4.315,4.2366,0.2456,0.302,0.2917,0.3591,1.1717,1.5714,3.0566,4.7755,0.6923,0.5849,0.5060504908573223,0.5012978702958819,0.4927,0.4927,0.4731,0.8113,0.8113,0.277625,0.272405,12.94959156,20.606282500000002,0.035464104277777776,0.048473325,0.4993752454286612,0.487198935147941,5.4193,5.3363000000000005,5.4579,7.5929,lose
0.3142,0.27,0.5264,0.3993,0.3907,0.334,4.8385,2.687,0.3729,0.2886,0.4478,0.3243,2.3077,1.2581,8.3077,3.9194,0.6,0.619,0.5812823000826502,0.4400823789468474,0.5469,0.5469,0.4534,0.9171,0.7333000000000001,0.307415,0.28190000000000004,22.3227899,18.9640169,0.07228229222222222,0.042973201277777776,0.5640911500413252,0.44674118947342367,6.0698,3.6902999999999997,12.0361,6.4094,lose
0.3098,0.2757,0.4891,0.4057,0.3889,0.3509,5.5077,3.3984,0.2942,0.2504,0.3444,0.3164,1.4406,1.3355,5.0979,3.4934,0.6,0.72,0.6086241880828197,0.46065521528748876,0.5868,0.5868,0.477,0.878,0.7565999999999999,0.29728,0.28018,17.32470336,19.24059918,0.04484747866666667,0.04411304888888888,0.5977120940414098,0.46882760764374437,6.6955,4.4307,7.7771,6.1156999999999995,lose
0.2613,0.2821,0.4196,0.436,0.3354,0.3777,3.6172,3.916,0.2267,0.2826,0.3138,0.375,1.2583,1.6261,2.5103,5.2435,0.7857,0.7879,0.4525774990349763,0.4502555781276145,0.4613,0.4613,0.4621,0.7549999999999999,0.8137,0.25583,0.274865,9.8303348,18.9667882,0.03842918105555556,0.04622279588888889,0.45693874951748814,0.45617778906380724,4.6335,5.0118,5.0948,8.315100000000001,win
0.2948,0.2935,0.424,0.4719,0.3757,0.3735,3.6797,4.697,0.252,0.2532,0.3426,0.3145,1.4691,1.3193,4.732,4.3866,0.75,0.7391,0.5046513220092754,0.5025666041039785,0.4921,0.4921,0.475,0.7997,0.8453999999999999,0.275065,0.274075,22.226204000000003,16.14137202,0.04473817583333334,0.040321472722222224,0.4983756610046377,0.4887833020519892,4.7742,5.8359000000000005,7.5457,7.0127,win
0.2873,0.2925,0.4289,0.4612,0.3864,0.3727,3.4621,4.5891,0.3039,0.2902,0.3782,0.3184,1.6237,1.3099,6.871,4.8486,0.6552,0.6957,0.4498438465933062,0.5901880084664538,0.4617,0.4617,0.5501,0.8153,0.8339,0.281105,0.27494,31.531706100000005,16.786338060000002,0.04960223088888889,0.04091327105555556,0.45577192329665306,0.5701440042332269,4.5647,5.7155000000000005,9.832,7.4628,lose
0.3016,0.2738,0.4699,0.4055,0.3841,0.35,4.9466,3.6822,0.3662,0.288,0.4444,0.3531,2.2826,1.5217,13.5,5.4783,0.6667,0.7,0.6065281745783819,0.4624666444920823,0.586,0.586,0.4787,0.854,0.7555000000000001,0.29032,0.27497499999999997,49.7097,27.09895878,0.06973977055555554,0.04908666044444445,0.5962640872891909,0.47058332224604116,6.1022,4.7115,17.2599,8.341099999999999,win
0.2696,0.294,0.4333,0.4489,0.3461,0.3746,2.9845,3.5954,0.2606,0.3249,0.3365,0.4142,1.3767,1.8794,3.976,7.144,0.7727,0.56,0.45359384934491825,0.38462498967094916,0.4621,0.4621,0.4199,0.7794000000000001,0.8235,0.26407,0.276895,14.2953104,21.321268,0.042355705166666674,0.05514368422222223,0.45784692467245913,0.4022624948354746,4.0335,4.7129,6.7225,10.3225,lose
0.2825,0.2911,0.4151,0.4604,0.3708,0.3719,2.9098,5.0692,0.21,0.2554,0.2752,0.3063,1.0235,1.2211,2.5412,2.8421,0.5714,0.7333,0.44786639735592254,0.5916448788253322,0.4611,0.4611,0.5516,0.7859,0.8323,0.270635,0.27113,12.88185104,8.26994258,0.030833506111111113,0.0367191553888889,0.4544831986779613,0.5716224394126661,3.9782,6.1926000000000005,4.6213,5.3582,lose
0.3012,0.2902,0.4674,0.4259,0.3817,0.3712,5.1212,3.6279,0.27,0.2889,0.3333,0.3431,1.4494,1.5,5.764,5.2105,0.5652,0.6,0.6084786626940855,0.5131633338762447,0.5866,0.5866,0.4927,0.8491,0.7970999999999999,0.288615,0.28389,20.911215600000002,26.6840126,0.04571890733333333,0.0481025,0.5975393313470427,0.5029316669381223,6.2715,4.715199999999999,8.3819,7.942499999999999,win
0.2945,0.2725,0.4738,0.404,0.3736,0.3461,4.6541,2.7,0.2459,0.2689,0.3018,0.3636,1.1771,1.4897,3.375,5.2705,0.8276,0.7241,0.4942774511517394,0.45934873830440903,0.4668,0.4668,0.4758,0.8473999999999999,0.7501,0.28657,0.274195,9.1125,24.52943405,0.03586165938888889,0.04743370322222222,0.4805387255758697,0.4675743691522045,5.795999999999999,3.7226000000000004,5.9274000000000004,8.1168,lose
0.2661,0.311,0.3886,0.5203,0.3271,0.389,2.5152,5.0763,0.2567,0.2478,0.2934,0.3098,1.1848,1.2937,3.9397,3.6636,0.7143,0.5862,0.4424894815181018,0.5792971968542597,0.4555,0.4555,0.5462,0.7157,0.9093,0.24434499999999998,0.2722,19.99909911,9.214686720000001,0.03583361777777778,0.035123236277777775,0.4489947407590509,0.5627485984271299,3.497,6.2966,6.3889,6.101100000000001,lose
0.2733,0.26,0.4122,0.4175,0.3489,0.3354,3.5496,3.5615,0.2709,0.2778,0.327,0.4222,1.387,1.6941,4.4059,6.9882,0.7308,0.5714,0.4608926748671878,0.4522590702586416,0.4772,0.4772,0.4614,0.7611,0.7528999999999999,0.26005500000000004,0.25398,15.69161285,24.80531472,0.03914114,0.048951019500000005,0.4690463374335939,0.4568295351293208,4.584,4.5744,7.121600000000001,9.953700000000001,win
0.2825,0.2998,0.4159,0.4407,0.3691,0.3817,2.8134,4.4385,0.2659,0.2573,0.3667,0.3382,1.5652,1.3808,5.087,3.6715,0.6667,0.7407,0.4400740843567726,0.5091232213674329,0.4605,0.4605,0.489,0.7849999999999999,0.8224,0.27007,0.27574,22.5786495,10.3293981,0.04795424977777777,0.04143473955555555,0.45028704217838633,0.49906161068371646,3.8809,5.560700000000001,7.951499999999999,6.3885000000000005,win
0.2672,0.2911,0.3963,0.4446,0.3307,0.367,2.3308,3.7424,0.2653,0.3309,0.382,0.364,1.6638,1.5957,5.0699,4.3085,0.6333,0.6364,0.4415985808962892,0.3861645044745506,0.455,0.455,0.4218,0.727,0.8116,0.24789,0.264225,18.97359376,10.0422518,0.048846394999999994,0.043950896999999996,0.4482992904481446,0.4039822522372753,3.325,4.8451,8.014299999999999,7.2355,win
0.2733,0.2589,0.4075,0.4137,0.3501,0.3338,3.697,3.6183,0.2765,0.2925,0.3512,0.3459,1.4727,1.3784,6.0545,6.5676,0.5455,0.6774,0.4640643242212801,0.4497792264254688,0.4779,0.4779,0.4591,0.7576,0.7475,0.25942,0.252085,21.90699735,24.2804172,0.04124950883333333,0.039731614222222225,0.47098216211064003,0.4544396132127344,4.7279,4.624700000000001,8.7004,9.2618,win
0.2839,0.2946,0.4207,0.4289,0.3716,0.3766,2.8963,4.2748,0.2431,0.2925,0.3609,0.356,1.4778,1.5556,4.6552,5.5,0.7429,0.5882,0.44126296646140517,0.5083939422438355,0.4612,0.4612,0.4885,0.7923,0.8055,0.272395,0.27464500000000003,19.90004896,15.92965,0.045096709000000006,0.047081962444444445,0.4512314832307026,0.4984469711219177,3.9725,5.3749,7.4799,8.292300000000001,lose
0.2896,0.304,0.4677,0.4722,0.3718,0.3863,4.6567,5.0376,0.2569,0.2525,0.3235,0.29,1.2976,1.1517,3.6964,3.3876,0.7586,0.6667,0.4930252653649101,0.6110561685059698,0.4662,0.4662,0.5871,0.8395,0.8585,0.284235,0.29076,18.620984640000003,15.77503692,0.04192113066666667,0.0363726055,0.479612632682455,0.5990780842529848,5.7858,6.200100000000001,6.333000000000001,5.748499999999999,lose
0.2927,0.306,0.4642,0.5067,0.3736,0.3834,5.1374,5.3636,0.2259,0.2753,0.2807,0.3401,1.029,1.3984,3.2341,4.269,0.8214,0.7037,0.5989668398587529,0.5798425063098851,0.5589,0.5589,0.5467,0.8378,0.8901000000000001,0.28417,0.28858,17.346418760000002,21.9315606,0.03299431333333333,0.04415370311111111,0.5789334199293764,0.5632712531549425,6.267900000000001,6.559699999999999,5.5911,6.9864999999999995,win
0.2659,0.2879,0.3886,0.4405,0.3278,0.3646,2.597,3.9699,0.2727,0.2713,0.3551,0.3425,1.4704,1.4371,4.8676,4.5269,0.6818,0.6429,0.44489855162501835,0.3844958858074664,0.4557,0.4557,0.4201,0.7163999999999999,0.8050999999999999,0.24466,0.26122,19.323885240000003,11.756359300000002,0.04267754311111111,0.03906676511111111,0.45029927581250917,0.4022979429037332,3.5793,5.0629,7.6476,7.2207,lose
0.2763,0.2604,0.4102,0.4084,0.3522,0.3356,3.4887,3.4394,0.2508,0.2264,0.3175,0.3116,1.3418,1.249,3.5316,2.5817,0.7308,0.7931,0.4692474315638852,0.44512337223457454,0.4786,0.4786,0.4547,0.7624,0.744,0.26104000000000005,0.25357,12.14658504,9.00677679,0.03780446955555556,0.03622655111111112,0.4739237157819426,0.44991168611728727,4.5274,4.4437999999999995,6.1725,5.1618,lose
0.2953,0.3074,0.4671,0.5117,0.3756,0.3851,4.9167,5.2481,0.2635,0.2432,0.3353,0.3333,1.2917,1.3333,3.6,1.7143,0.8462,0.9231,0.6019749699803147,0.5758375265306943,0.5594,0.5594,0.5426,0.8427,0.8968,0.285795,0.29007,18.89316,8.428698809999998,0.041631491,0.0423389415,0.5806874849901573,0.5592187632653471,6.0546999999999995,6.4523,6.3366999999999996,4.5472,lose
0.3034,0.2966,0.4773,0.4721,0.3869,0.3781,4.5896,4.5639,0.2439,0.2457,0.3227,0.3418,1.3602,1.4161,4.8075,4.528,0.6667,0.6923,0.611240614216501,0.5996985148340246,0.5863,0.5863,0.5587,0.8642000000000001,0.8502000000000001,0.29343,0.28947,21.940949250000003,20.781708799999997,0.043748566,0.046169580333333335,0.5987703071082505,0.5791992574170123,5.7572,5.7107,7.401,7.2238999999999995,win
0.2566,0.271,0.4086,0.4043,0.3329,0.3262,3.7444,2.0519,0.2625,0.2827,0.3356,0.3185,1.3786,1.2214,3.932,3.7099,0.7826,0.6364,0.4504967620594205,0.4429869020712326,0.4602,0.4602,0.4551,0.7415,0.7304999999999999,0.251955,0.24894,8.0680708,13.891349560000002,0.038132076,0.034193093,0.45534838102971026,0.44904345103561627,4.7425,3.0534,6.6913,6.168900000000001,lose
0.2948,0.3009,0.4887,0.4332,0.3796,0.3806,4.1333,3.3939,0.2767,0.2507,0.3666,0.297,1.5745,1.1978,5.5342,3.3132,0.7241,0.6667,0.4906830375375786,0.5159148088516842,0.4656,0.4656,0.4963,0.8683000000000001,0.8138,0.292995,0.293445,18.78252138,13.69444956,0.051336572500000004,0.038994378999999996,0.4781415187687893,0.5061074044258421,5.2964,4.5085999999999995,8.4761,5.7254,lose
0.305,0.274,0.4946,0.4065,0.3819,0.35,4.9776,3.4851,0.3448,0.2617,0.3821,0.3597,1.7848,1.4569,8.8861,5.0032,0.6875,0.7333,0.5773005702695567,0.4645550539783577,0.5441,0.5441,0.478,0.8765000000000001,0.7565,0.295505,0.28115,30.968947110000002,24.90392832,0.05575516888888889,0.04783569272222223,0.5607002851347784,0.47127752698917885,6.1591,4.5156,12.0853,7.8148,win
0.2912,0.295,0.4307,0.4587,0.3704,0.377,3.2761,4.8222,0.3138,0.2932,0.4306,0.3424,2.1706,1.4362,7.7824,5.1342,0.7222,0.5769,0.38670455790508357,0.6122633108057297,0.4228,0.4228,0.5869,0.8011,0.8357,0.274355,0.277325,37.528289279999996,16.820152619999998,0.06688462722222221,0.04378096122222222,0.4047522789525418,0.5995816554028648,4.3684,5.9529,11.419599999999999,7.7829,lose
0.2878,0.2984,0.4597,0.4337,0.3643,0.3822,4.9338,4.218,0.243,0.242,0.2991,0.3281,1.1658,1.3825,3.392,4.2304,0.8333,0.7556,0.4901356687012233,0.5164254115729714,0.465,0.465,0.4969,0.8240000000000001,0.8159,0.27886,0.28691500000000003,14.307456,20.87194752,0.037165056333333335,0.04283599444444444,0.4775678343506117,0.5066627057864856,6.0456,5.3323,5.9332,6.938600000000001,lose
0.2927,0.2565,0.4637,0.4094,0.3725,0.3336,5.1269,3.5373,0.2494,0.2935,0.3014,0.4034,1.198,1.8851,2.7624,7.2973,0.75,0.6087,0.5982805535872706,0.4441435517390067,0.5573,0.5573,0.4595,0.8362,0.743,0.28354999999999997,0.266045,9.771437520000001,37.41252737,0.03541354555555555,0.05939112277777777,0.5777902767936354,0.45182177586950334,6.2558,4.5368,5.2612,10.488000000000001,win
0.2955,0.3021,0.4468,0.4729,0.3739,0.3851,3.4963,4.6103,0.2961,0.3333,0.3882,0.4231,1.7705,2.0656,5.4885,11.0656,0.6296,0.7,0.3809164158184682,0.6178279010094276,0.4222,0.4222,0.5926,0.8207,0.858,0.279955,0.284995,25.30363155,38.68865728,0.05606484972222222,0.0642527831111111,0.40155820790923413,0.6052139505047138,4.612500000000001,5.7703999999999995,8.5729,14.587599999999998,lose
0.2912,0.2966,0.468,0.4361,0.3679,0.3799,4.9118,3.9474,0.3,0.2908,0.3708,0.3434,1.5517,1.4939,5.5862,5.1796,0.8571,0.625,0.4901356687012233,0.5164254115729714,0.465,0.465,0.4969,0.8359000000000001,0.8160000000000001,0.282555,0.287955,22.05096588,25.44115928,0.049646641500000005,0.046900990499999996,0.4775678343506117,0.5066627057864856,6.0389,5.0600000000000005,8.6658,7.9327,lose
0.2921,0.2889,0.432,0.4429,0.3769,0.3673,3.8815,3.7794,0.2673,0.3162,0.3464,0.4061,1.4327,1.8199,3.8571,6.8493,0.7143,0.5769,0.5193023233753497,0.37967613407661127,0.5,0.5,0.4216,0.8089,0.8102,0.277605,0.273285,14.57752374,26.585557950000002,0.04350393550000001,0.056134815500000004,0.5096511616876749,0.4006380670383056,4.9825,4.8785,6.6178,9.9684,lose
0.2768,0.2968,0.4219,0.4618,0.3517,0.3782,3.5809,4.8029,0.272,0.2731,0.3459,0.3358,1.4426,1.4599,5.7541,5.7754,0.5833,0.5417,0.46388086685285496,0.6190247971111411,0.4774,0.4774,0.5937,0.7736000000000001,0.84,0.26374000000000003,0.275665,27.63636689,20.681129860000002,0.04418603655555556,0.04278155844444445,0.4706404334264275,0.6063623985555706,4.6313,5.9397,8.3979,8.385900000000001,win
0.2885,0.3116,0.4326,0.5147,0.383,0.3863,3.5956,4.875,0.2326,0.25,0.3008,0.3131,1.1229,1.3074,3.3184,3.6618,0.5,0.6,0.43449740127491565,0.5771841807922378,0.4606,0.4606,0.544,0.8156,0.901,0.28049999999999997,0.281985,16.1772,13.16636808,0.0351823285,0.04074729999999999,0.44754870063745783,0.5605920903961189,4.6997,6.0876,5.4747,6.132299999999999,win
0.291,0.2714,0.4578,0.3979,0.3724,0.3321,5.5407,2.5662,0.2235,0.2575,0.2817,0.2939,1.0281,1.1898,3.2267,3.8571,0.8276,0.7241,0.6037632644921734,0.45084237796973375,0.5578,0.5578,0.4621,0.8302,0.73,0.28203,0.263895,8.280357539999999,21.37103397,0.0301456055,0.037284366,0.5807816322460867,0.4564711889848669,6.6619,3.5675999999999997,5.5876,6.3224,lose
0.2985,0.3014,0.4453,0.4452,0.3821,0.3815,3.4926,3.7319,0.3009,0.2586,0.3629,0.2945,1.6104,1.1803,5.4935,3.6393,0.6111,0.6429,0.5154213831782867,0.6179267897837277,0.4994,0.4994,0.5923,0.8273999999999999,0.8267,0.28327,0.283,20.50119265,12.71061918,0.05063813333333333,0.037149286777777776,0.5074106915891433,0.6051133948918639,4.6185,4.859999999999999,8.3788,6.0156,win
